tripduration,usertype
13.44360119,member
33.42333333,member
12.35755556,member
8.447435897,member
12.91166667,member
5.711565339,member
3.658638211,member
7.947109375,member
12.98611111,member
12.5011571,member
22.74259259,member
12.56580161,member
15.21708333,member
10.25302457,member
11.41679816,member
12.12407407,member
-0.267356572,member
9.875,member
15.24666667,member
22.58251366,member
9.785474391,member
10.95544264,member
13.06356838,member
5.67053696,member
9.762813102,member
10.37689873,member
11.00079023,member
9.130067854,member
16.45746753,member
15.97269841,member
11.08330352,member
14.44267677,member
-10.55768519,member
6.287847769,member
15.71807692,member
21.75598291,member
11.71851852,member
-22.9925,member
20.53717949,member
8.12552381,member
8.84826555,member
6.867864078,member
10.56480281,member
9.425892857,member
21.67592081,member
7.616666667,member
8.793055556,member
11.56833333,member
2.328312413,member
14.52254902,member
27.01666667,member
-55.42222222,member
7.879166667,member
2.930638298,member
10.15761006,member
-61.28333333,member
3.269047619,member
10.3,member
20.79166667,member
29.78333333,member
10.13130841,member
-5.660447761,member
10.6458042,member
4.467755776,member
9.217370892,member
11.21816412,member
11.1,member
1.642028986,member
2.095686901,member
9.447333333,member
22.57222222,member
12.59019608,member
2.486029412,member
9.876209677,member
16.23333333,member
20.81333333,member
21.29115646,member
12.85,member
37.96904762,member
2.231877023,member
12.26285714,member
21.35714286,member
24.17272727,member
10.81782007,member
-43.36922043,member
24.93333333,member
3.369295635,member
12.02353395,member
31.08333333,member
2.103030303,member
14.7622449,member
8.214183597,member
8.97522619,member
8.735649248,member
-1.929032258,member
9.597294485,member
9.091774892,member
2.213286713,member
8.800936101,member
14.46457831,member
8.219508512,member
5.263703704,member
19.97638889,member
13.4127907,member
10.8977645,member
24.86666667,member
19.18333333,member
27.27334133,member
12.3037037,member
10.828125,member
17.58641975,member
8.516666667,member
8.733333333,member
-8.743209877,member
18.06223242,member
15.00627063,member
13.38169399,member
17.6440552,member
13.83288288,member
15.3879065,member
16.61987179,member
7.081750466,member
18.35215356,member
12.24664992,member
14.35,member
14.24319478,member
14.66208333,member
6.814741784,member
9.422105263,member
22.6375,member
7.406666667,member
15.66666667,member
18.60555556,member
16.05529801,member
16.22435897,member
11.68805842,member
2.276751208,member
8.739409222,member
8.135769981,member
9.417561082,member
8.796633604,member
8.364932886,member
8.518994413,member
17.068107,member
9.675,member
7.2,member
8.937179487,member
7.283333333,member
11.44333333,member
22.21666667,member
11.57238095,member
11.22291667,member
15.59444444,member
18.74259259,member
26.21666667,member
-3.709337349,member
15.81842105,member
11.92361111,member
2.05,member
22.43,member
18.59242424,member
16.23466667,member
10.07537879,member
4.412620027,member
7.257342657,member
-47.82430556,member
12.48129252,member
5.155555556,member
11.09444444,member
10.8125,member
10.82508284,member
10.71446281,member
7.220354864,member
-4.230773918,member
12.62661905,member
11.15751634,member
9.653816898,member
7.701701149,member
5.611051883,member
9.133918733,member
-4.414262821,member
8.197443093,member
5.435762979,member
11.42577997,member
10.496652,member
9.336877076,member
12.21962963,member
9.090456182,member
12.04666667,member
12.89986072,member
8.736666667,member
-1.518488889,member
2.334729404,member
8.277244259,member
11.34227235,member
9.477434364,member
8.081021195,member
15.33257576,member
4.505454545,member
8.983593125,member
8.338992042,member
12.13570513,member
13.28758621,member
9.598424289,member
8.848190389,member
6.101295226,member
9.213257576,member
9.523298429,member
7.702187029,member
8.346465844,member
4.575102881,member
8.715495392,member
19.6,member
-107.5527778,member
31.38333333,member
18.6797619,member
10.40705492,member
26.48666667,member
10.89215686,member
13.04606061,member
-0.956666667,member
23.8316092,member
14.51538462,member
51.81111111,member
29.89242424,member
16.70686275,member
10.595919,member
14.18833333,member
20.94,member
38.44166667,member
11.23854776,member
6.185192187,member
13.79930556,member
-2.188748379,member
17.82843137,member
2.483474576,member
11.58675751,member
14.89744224,member
10.46151252,member
8.950980392,member
11.88746667,member
5.69534632,member
28.47962963,member
11.25758427,member
10.79459459,member
9.119342723,member
11.74241517,member
7.124124514,member
3.033333333,member
5.316666667,member
9.056672651,member
10.95093939,member
12.75977469,member
6.926267096,member
9.833899315,member
10.86421744,member
10.90734714,member
5.089428191,member
2.494493609,member
10.06158854,member
15.30731707,member
-22.22276423,member
28.11666667,member
20.03215962,member
12.82619048,member
-25.86283784,member
-7.090686275,member
11.93905882,member
13.26705599,member
18.61827281,member
16.68554742,member
14.72400947,member
15.68740741,member
20.76586453,member
21.33611111,member
13.13055556,member
16.33484848,member
7.773040293,member
-0.58515625,member
19.08333333,member
12.49259259,member
26.56888889,member
10.46014286,member
9.194299517,member
8.726183432,member
3.694640339,member
6.744236948,member
3.370974478,member
16.37006803,member
10.47722222,member
14.49505208,member
15.03015873,member
16.97222222,member
11.55010352,member
1.45243553,member
29.13666667,member
-10.68888889,member
7.333333333,member
34.12666667,member
11.09449257,member
13.37921071,member
10.79122807,member
15.76111111,member
10.06409993,member
13.26895138,member
9.178451883,member
6.319363296,member
21.05561111,member
4.322222222,member
13.6826087,member
9.7,member
14.03180556,member
4.322222222,member
-3.254279279,member
9.567528223,member
6.312264564,member
2.140792181,member
10.49799131,member
9.065363436,member
7.688864225,member
24.66666667,member
13.42819383,member
0.757098765,member
7.612138224,member
8.292923851,member
9.88346056,member
11.77882883,member
6.321960168,member
10.39591002,member
16.79453552,member
20.14166667,member
36.55833333,member
-72.19313725,member
7.743333333,member
13.9125,member
11.2,member
11.71666667,member
4.783928571,member
-14.57111693,member
7.873717949,member
17.40526316,member
16.94,member
39.49166667,member
9.541666667,member
10.74047619,member
11.64761905,member
22.45416667,member
9.726190476,member
7.640070922,member
8.097227036,member
6.848229548,member
11.27772369,member
-2.934038801,member
10.09092593,member
5.303023432,member
6.894693681,member
4.802071474,member
6.804537037,member
7.196541787,member
10.05555556,member
10.58571429,member
13.96666667,member
16.15666667,member
0.983333333,member
5.930347769,member
10.87380952,member
7.338888889,member
10.53472222,member
16.07777778,member
20.50238095,member
17.04925659,member
35.76111111,member
4.135416667,member
16.87222222,member
10.64455782,member
9.002291667,member
14.63,member
10.95657895,member
4.643780369,member
17.45277778,member
14.70468503,member
3.84277865,member
13.88958333,member
25.33425926,member
15.51333333,member
10.23333333,member
8.7,member
22.14166667,member
14.26904762,member
-431.3722222,member
6.933333333,member
4.963492063,member
6.725,member
10.65555556,member
20.10691824,member
12.78257576,member
18.44767932,member
12.28666667,member
8.376666667,member
12.97587719,member
12.90934066,member
1.386576424,member
14.34990079,member
14.58095238,member
28.70555556,member
11.63735632,member
11.29166667,member
10.0754717,member
19.13705674,member
4.109259259,member
18.07727273,member
13.75396825,member
6.766666667,member
11.41666667,member
7.19,member
5.141666667,member
19.84810606,member
8.743589744,member
12.14,member
-1.112808642,member
3.891696697,member
5.228055556,member
7.405277502,member
-2.964351852,member
8.947577519,member
9.2,member
40.56666667,member
3.016666667,member
12.43333333,member
37.36666667,member
6.309528908,member
10.67406577,member
7.670294475,member
9.245385396,member
10.53185567,member
3.330952381,member
17.80380577,member
18.20030675,member
7.861129207,member
5.210536398,member
21.71282754,member
19.980033,member
6.490685142,member
-110.2848485,member
8.096212121,member
28.36666667,member
9.8,member
13.18095238,member
15.61904762,member
10.92602151,member
0.789512041,member
7.264968314,member
8.333179012,member
8.063297872,member
2.488369565,member
10.6006917,member
8.8,member
-340.5708333,member
17.9,member
132.2833333,member
7.829166667,member
6.01152968,member
13.5902439,member
11.09471413,member
4.381601732,member
15.58961039,member
7.586983471,member
13.14095607,member
10.50464396,member
13.91091954,member
9.66884058,member
9.497960373,member
9.533256705,member
12.5129108,member
5.360787954,member
6.530956762,member
-51.58888889,member
12.18203415,member
12.51757301,member
13.92219662,member
-7.033333333,member
4.115427658,member
12.57575758,member
20.97142857,member
17.30387387,member
14.37733333,member
11.3,member
16.86547619,member
29.78333333,member
47.225,member
23.85555556,member
10.76374269,member
6.644871795,member
5.291265597,member
10.51886228,member
-37.27333333,member
19.21666667,member
9.646666667,member
4.166666667,member
14.22996032,member
11.78153153,member
-29.94102564,member
10.20386179,member
7.573356808,member
3.916666667,member
-15.08598485,member
6.338302277,member
4.191666667,member
12.00238095,member
21.18333333,member
4.145833333,member
39.00833333,member
22.95416667,member
-4.812264151,member
12.03573718,member
3.750064267,member
28.95,member
11.56028661,member
10.30318267,member
12.56847619,member
17.58333333,member
11.46666667,member
0.266666667,member
14.36666667,member
11.27090747,member
10.83044444,member
9.7,member
1.589185751,member
2.36008547,member
9.818829232,member
10.49659832,member
